"lat=,-30.06576,lon=,-51.18673,TP484"
"lat=,-30.06607,lon=,-51.18682,TP485"
"lat=,-30.06656,lon=,-51.18691,TP486"
"lat=,-30.06683,lon=,-51.18699,TP487"
"lat=,-30.06692,lon=,-51.18701,TP488"
"lat=,-30.06709,lon=,-51.18708,TP489"
"lat=,-30.06725,lon=,-51.18716,TP490"
"lat=,-30.06727,lon=,-51.18718,TP491"
"lat=,-30.06763,lon=,-51.18739,TP492"
"lat=,-30.06862,lon=,-51.18808,TP493"
"lat=,-30.06872,lon=,-51.18815,TP494"
"lat=,-30.06896,lon=,-51.18831,TP495"
"lat=,-30.06899,lon=,-51.18832,TP496"
"lat=,-30.06929,lon=,-51.18851,TP497"
"lat=,-30.06945,lon=,-51.18861,TP498"
"lat=,-30.07028,lon=,-51.1892,TP499"
"lat=,-30.07033,lon=,-51.18924,TP500"
"lat=,-30.07039,lon=,-51.18929,TP501"
"lat=,-30.07042,lon=,-51.18931,TP502"
"lat=,-30.07118,lon=,-51.18997,TP503"
"lat=,-30.07127,lon=,-51.19006,TP504"
"lat=,-30.07136,lon=,-51.19016,TP505"
"lat=,-30.07141,lon=,-51.19023,TP506"
"lat=,-30.07143,lon=,-51.19026,TP507"
"lat=,-30.07149,lon=,-51.19034,TP508"
"lat=,-30.07154,lon=,-51.19044,TP509"
"lat=,-30.07155,lon=,-51.19048,TP510"
"lat=,-30.07158,lon=,-51.19057,TP511"
"lat=,-30.07163,lon=,-51.19073,TP512"
"lat=,-30.07167,lon=,-51.19094,TP513"
"lat=,-30.07169,lon=,-51.19112,TP514"
"lat=,-30.07175,lon=,-51.19144,TP515"
"lat=,-30.07177,lon=,-51.1916,TP516"
"lat=,-30.07186,lon=,-51.192,TP517"
"lat=,-30.07194,lon=,-51.19242,TP518"
"lat=,-30.07201,lon=,-51.19279,TP519"
"lat=,-30.07206,lon=,-51.19303,TP520"
"lat=,-30.07228,lon=,-51.19413,TP521"
"lat=,-30.07233,lon=,-51.19443,TP522"
"lat=,-30.0724,lon=,-51.19474,TP523"
"lat=,-30.07245,lon=,-51.19504,TP524"
"lat=,-30.0725,lon=,-51.1953,TP525"
"lat=,-30.07255,lon=,-51.19557,TP526"
"lat=,-30.07257,lon=,-51.19569,TP527"
"lat=,-30.07263,lon=,-51.196,TP528"
"lat=,-30.07266,lon=,-51.19615,TP529"
"lat=,-30.07269,lon=,-51.1963,TP530"
"lat=,-30.07272,lon=,-51.19646,TP531"
"lat=,-30.07274,lon=,-51.19657,TP532"
"lat=,-30.07277,lon=,-51.19668,TP533"
"lat=,-30.07281,lon=,-51.19691,TP534"
"lat=,-30.07286,lon=,-51.19714,TP535"
